id,title,label,characteristics,library_strategy,extract_protocol,label_verified
GSE230181:GSM7191323,IMR90 NS Qui Set A rep 3,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191324,IMR90 NS Qui Set A rep 4,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191325,IMR90 NS Qui Set A rep 5,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191326,IMR90 NS Qui Set B rep 1,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191327,IMR90 NS Qui Set B rep 2,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191329,IMR90 NS Qui Set C rep 1,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191330,IMR90 NS Qui Set C rep 2,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191331,IMR90 NS Qui Set C rep 3,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191332,IMR90 NS Qui Set D rep 1,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191333,IMR90 NS Qui Set D rep 2,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191334,IMR90 NS Qui Set D rep 3,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191335,IMR90 NS Qui Set D rep 4,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191336,IMR90 NS Qui Set D rep 5,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191337,IMR90 NS Qui Set E rep 1,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191338,IMR90 NS Qui Set E rep 2,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191339,IMR90 NS Qui Set E rep 3,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191340,IMR90 NS Ras rep 1,0,"{'tissue': 'Lung Fibroblast', 'group': 'hTERT immortalised', 'tag': 'stably transduced with inducible RasV12'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191341,IMR90 NS Ras rep 2,0,"{'tissue': 'Lung Fibroblast', 'group': 'hTERT immortalised', 'tag': 'stably transduced with inducible RasV12'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191342,IMR90 NS Ras rep 3,0,"{'tissue': 'Lung Fibroblast', 'group': 'hTERT immortalised', 'tag': 'stably transduced with inducible RasV12'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191343,IMR90 NS DMSO rep 1,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191344,IMR90 NS DMSO rep 2,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191345,IMR90 NS DMSO rep 3,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191346,IMR90 NS DMSO rep 4,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191347,IMR90 NS DMSO rep 5,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191348,ADSC Sen IR rep 1,1,"{'tissue': 'Adipose derived stem cell', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191349,ADSC Sen IR rep 2,1,"{'tissue': 'Adipose derived stem cell', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191351,ADSC NS rep 1,0,"{'tissue': 'Adipose derived stem cell', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191352,ADSC NS rep 2,0,"{'tissue': 'Adipose derived stem cell', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191353,ADSC NS rep 3,0,"{'tissue': 'Adipose derived stem cell', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191354,RPTEC Sen IR rep 1,1,"{'tissue': 'Renal proximal tubule epithelial cell', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191355,RPTEC Sen IR rep 2,1,"{'tissue': 'Renal proximal tubule epithelial cell', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191356,RPTEC Sen IR rep 3,1,"{'tissue': 'Renal proximal tubule epithelial cell', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191357,RPTEC NS rep 1,0,"{'tissue': 'Renal proximal tubule epithelial cell', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191358,RPTEC NS rep 2,0,"{'tissue': 'Renal proximal tubule epithelial cell', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191359,RPTEC NS rep 3,0,"{'tissue': 'Renal proximal tubule epithelial cell', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191360,HUVEC Sen IR rep 1,1,"{'tissue': 'Umbilical Vascular endothelial cell', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191361,HUVEC Sen IR rep 2,1,"{'tissue': 'Umbilical Vascular endothelial cell', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191362,HUVEC Sen IR rep 3,1,"{'tissue': 'Umbilical Vascular endothelial cell', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191363,HUVEC NS rep 1,0,"{'tissue': 'Umbilical Vascular endothelial cell', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191364,HUVEC NS rep 2,0,"{'tissue': 'Umbilical Vascular endothelial cell', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191366,HMVEC Sen IR rep 1,1,"{'tissue': 'microvaculature endothelial cells', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191367,HMVEC Sen IR rep 2,1,"{'tissue': 'microvaculature endothelial cells', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
